enrollment_id,username,course_id,course_num,nondropout_num,dropout,nondrop_precent
51128,13294,18,3,1.0,1,0.3333333333333333
51129,9454,12,3,1.0,1,0.3333333333333333
51130,23462,32,2,1.0,1,0.5
51131,23463,18,1,0.0,1,0.0
51132,23464,12,1,0.0,1,0.0
51134,23465,12,1,0.0,1,0.0
51135,23466,5,1,0.0,1,0.0
51137,23467,12,2,1.0,0,0.5
51139,15768,5,4,1.0,1,0.25
51140,23468,12,2,2.0,0,1.0
51141,23469,12,1,0.0,1,0.0
51142,23470,12,1,0.0,1,0.0
51143,23471,12,1,0.0,1,0.0
51145,19747,12,2,2.0,0,1.0
51146,5673,12,14,9.0,1,0.6428571428571429
51147,18454,12,8,2.0,1,0.25
51148,23472,12,1,0.0,1,0.0
51149,13575,32,5,0.0,1,0.0
51151,23473,12,1,0.0,1,0.0
51152,23474,12,1,1.0,0,1.0
51153,23475,18,3,1.0,0,0.3333333333333333
51154,23476,12,1,0.0,1,0.0
51155,23477,12,1,0.0,1,0.0
51157,5872,18,10,3.0,1,0.3
51159,20528,5,3,1.0,1,0.3333333333333333
51161,23478,12,1,0.0,1,0.0
51162,23479,12,1,1.0,0,1.0
51163,23480,12,1,0.0,1,0.0
51164,23481,5,1,0.0,1,0.0
51165,23482,12,2,0.0,1,0.0
51167,23483,12,1,0.0,1,0.0
51168,23484,12,1,0.0,1,0.0
51169,4498,12,3,2.0,0,0.6666666666666666
51170,23485,5,4,2.0,0,0.5
51173,17817,12,3,2.0,0,0.6666666666666666
51174,1212,18,2,1.0,0,0.5
51175,23486,12,1,0.0,1,0.0
51178,23487,12,3,2.0,0,0.6666666666666666
51179,17827,5,6,1.0,1,0.16666666666666666
51180,23488,12,2,0.0,1,0.0
51182,1453,18,21,12.0,0,0.5714285714285714
51184,23489,21,2,0.0,1,0.0
51189,21348,12,2,0.0,1,0.0
51191,23490,5,1,0.0,1,0.0
51193,7550,12,7,5.0,0,0.7142857142857143
51194,23491,12,3,1.0,0,0.3333333333333333
51197,23492,21,1,0.0,1,0.0
51199,11593,5,3,1.0,1,0.3333333333333333
51200,23493,18,1,1.0,0,1.0
51201,23494,12,1,0.0,1,0.0
51202,18037,12,3,2.0,0,0.6666666666666666
51205,23495,12,1,1.0,0,1.0
51207,23496,12,3,1.0,0,0.3333333333333333
51211,23497,21,1,0.0,1,0.0
51213,23498,12,1,1.0,0,1.0
51218,23499,21,2,0.0,1,0.0
51219,23500,12,1,0.0,1,0.0
51220,23501,32,1,1.0,0,1.0
51222,23502,12,3,0.0,1,0.0
51223,23503,12,1,0.0,1,0.0
51224,23504,21,1,0.0,1,0.0
51225,23505,5,3,0.0,1,0.0
51226,23506,18,1,0.0,1,0.0
51227,23507,12,2,1.0,0,0.5
51228,23508,12,1,0.0,1,0.0
51230,23509,12,1,1.0,0,1.0
51231,23510,5,1,0.0,1,0.0
51234,23511,12,4,0.0,1,0.0
51235,23512,12,1,0.0,1,0.0
51236,23513,12,1,1.0,0,1.0
51237,23514,21,1,0.0,1,0.0
51238,23515,21,1,0.0,1,0.0
51241,23516,5,4,1.0,1,0.25
51243,23516,12,4,1.0,1,0.25
51247,23517,5,2,0.0,1,0.0
51248,23518,32,1,0.0,1,0.0
51250,23519,12,1,0.0,1,0.0
51251,23520,12,4,2.0,0,0.5
51252,23521,12,2,0.0,1,0.0
51257,10257,32,4,3.0,0,0.75
51263,23522,12,1,0.0,1,0.0
51264,23523,5,2,2.0,0,1.0
51266,23524,12,1,1.0,0,1.0
51267,23525,12,1,0.0,1,0.0
51269,9360,12,2,1.0,1,0.5
51270,22155,12,2,1.0,0,0.5
51271,23526,32,1,0.0,1,0.0
51272,23527,12,1,0.0,1,0.0
51273,23528,12,2,0.0,1,0.0
51274,23529,12,3,0.0,1,0.0
51275,23530,12,1,1.0,0,1.0
51276,23531,12,1,0.0,1,0.0
51278,23532,12,1,0.0,1,0.0
51279,4075,12,3,1.0,0,0.3333333333333333
51280,23533,5,1,0.0,1,0.0
51282,23534,21,8,1.0,1,0.125
51283,23535,5,1,0.0,1,0.0
51284,23529,21,3,0.0,1,0.0
51285,2474,12,2,2.0,0,1.0
51286,23529,32,3,0.0,1,0.0
51287,23536,12,1,0.0,1,0.0
51288,23537,18,2,2.0,0,1.0
51289,23538,12,1,0.0,1,0.0
51291,23539,12,1,0.0,1,0.0
51294,7566,12,3,1.0,0,0.3333333333333333
51295,23540,12,1,1.0,0,1.0
51297,20761,5,3,1.0,1,0.3333333333333333
51299,2558,18,2,1.0,0,0.5
51300,23541,12,1,0.0,1,0.0
51301,23542,12,1,0.0,1,0.0
51302,23543,12,1,0.0,1,0.0
51303,11241,5,5,3.0,1,0.6
51304,23544,12,1,1.0,0,1.0
51313,23545,12,1,1.0,0,1.0
51314,23546,12,1,0.0,1,0.0
51316,23547,12,1,1.0,0,1.0
51320,23548,12,1,1.0,0,1.0
51321,23549,12,1,0.0,1,0.0
51322,23550,12,1,0.0,1,0.0
51323,23551,32,2,0.0,1,0.0
51324,23552,12,1,0.0,1,0.0
51325,23553,12,1,1.0,0,1.0
51327,23554,18,1,0.0,1,0.0
51328,23555,12,1,1.0,0,1.0
51329,7113,12,2,1.0,0,0.5
51330,23556,32,1,0.0,1,0.0
51332,23557,12,4,2.0,1,0.5
51333,23558,12,1,1.0,0,1.0
51337,2276,5,16,14.0,0,0.875
51339,23559,12,1,0.0,1,0.0
51344,8491,12,2,2.0,0,1.0
51347,23560,12,1,0.0,1,0.0
51348,13565,5,4,0.0,1,0.0
51349,23561,12,1,1.0,0,1.0
51352,23562,21,3,2.0,1,0.6666666666666666
51357,23563,12,2,1.0,0,0.5
51358,23564,18,1,1.0,0,1.0
51359,19670,12,2,2.0,0,1.0
51361,17192,12,3,1.0,0,0.3333333333333333
51362,23565,12,2,1.0,0,0.5
51364,23499,5,2,0.0,1,0.0
51365,23566,5,3,0.0,1,0.0
51369,23567,12,4,2.0,1,0.5
51371,23568,12,1,1.0,0,1.0
51373,3274,12,3,1.0,0,0.3333333333333333
51374,23569,12,1,0.0,1,0.0
51375,23570,21,2,0.0,1,0.0
51378,23570,5,2,0.0,1,0.0
51381,23571,12,1,1.0,0,1.0
51383,23572,18,1,0.0,1,0.0
51385,23573,12,2,0.0,1,0.0
51389,11992,32,5,2.0,1,0.4
51390,23574,12,2,0.0,1,0.0
51393,7378,12,2,1.0,1,0.5
51396,814,12,3,3.0,0,1.0
51401,23575,5,2,0.0,1,0.0
51402,23576,12,1,0.0,1,0.0
51405,9880,12,2,2.0,0,1.0
51407,23577,12,1,0.0,1,0.0
51409,23578,12,3,0.0,1,0.0
51410,13794,12,4,1.0,0,0.25
51413,23579,12,1,0.0,1,0.0
51415,23580,12,1,0.0,1,0.0
51417,23581,21,2,0.0,1,0.0
51418,23581,32,2,0.0,1,0.0
51420,23574,21,2,0.0,1,0.0
51421,23582,12,1,0.0,1,0.0
51423,23583,21,2,1.0,1,0.5
51428,23584,12,1,1.0,0,1.0
51429,23585,12,1,1.0,0,1.0
51430,23586,12,1,0.0,1,0.0
51431,23587,5,1,0.0,1,0.0
51432,23588,12,1,1.0,0,1.0
51433,23589,12,1,1.0,0,1.0
51434,23590,12,1,1.0,0,1.0
51435,23591,18,2,1.0,1,0.5
51436,23591,12,2,1.0,0,0.5
51437,23592,12,2,1.0,0,0.5
51438,23593,12,1,0.0,1,0.0
51446,23594,12,1,0.0,1,0.0
51447,23595,5,6,0.0,1,0.0
51450,23596,12,1,1.0,0,1.0
51452,6640,12,2,0.0,1,0.0
51454,23597,18,2,1.0,0,0.5
51457,23598,12,1,0.0,1,0.0
51458,3524,21,11,4.0,0,0.36363636363636365
51459,23599,18,3,2.0,0,0.6666666666666666
51460,23600,12,2,0.0,1,0.0
51463,23601,5,1,0.0,1,0.0
51464,23600,5,2,0.0,1,0.0
51465,23602,12,1,1.0,0,1.0
51468,23603,21,1,0.0,1,0.0
51469,23604,12,1,0.0,1,0.0
51471,23605,32,1,0.0,1,0.0
51472,20073,21,2,0.0,1,0.0
51473,23606,12,18,4.0,1,0.2222222222222222
51475,23607,12,1,0.0,1,0.0
51476,23608,12,1,0.0,1,0.0
51479,13423,32,2,0.0,1,0.0
51481,23609,5,1,0.0,1,0.0
51483,23610,5,3,1.0,1,0.3333333333333333
51484,23611,12,2,0.0,1,0.0
51485,23611,5,2,0.0,1,0.0
51486,23612,12,2,0.0,1,0.0
51489,23613,12,1,1.0,0,1.0
51490,23614,12,1,0.0,1,0.0
51493,23615,12,1,0.0,1,0.0
51494,23616,12,1,1.0,0,1.0
51497,23617,18,2,1.0,1,0.5
51499,23618,32,1,0.0,1,0.0
51500,23619,12,2,1.0,0,0.5
51501,23620,12,2,1.0,0,0.5
51503,9546,12,2,0.0,1,0.0
51505,23621,12,2,1.0,0,0.5
51507,23622,5,1,1.0,0,1.0
51508,23623,12,1,1.0,0,1.0
51509,23624,12,3,1.0,0,0.3333333333333333
51510,23625,12,1,0.0,1,0.0
51512,23626,12,1,1.0,0,1.0
51514,23627,12,1,0.0,1,0.0
51516,23628,12,1,0.0,1,0.0
51518,23629,12,1,0.0,1,0.0
51520,23630,12,1,0.0,1,0.0
51521,23631,12,1,0.0,1,0.0
51522,23632,12,1,0.0,1,0.0
51524,23633,12,1,0.0,1,0.0
51525,13358,12,13,3.0,1,0.23076923076923078
51527,23634,32,1,0.0,1,0.0
51528,23635,12,1,0.0,1,0.0
51533,23636,12,3,1.0,0,0.3333333333333333
51536,23637,12,1,0.0,1,0.0
51539,23638,12,1,1.0,0,1.0
51540,23361,18,4,0.0,1,0.0
51542,23639,21,3,0.0,1,0.0
51544,23640,12,1,0.0,1,0.0
51551,23641,21,3,2.0,0,0.6666666666666666
51552,23642,5,1,0.0,1,0.0
51553,23643,32,1,0.0,1,0.0
51554,23644,12,2,0.0,1,0.0
51555,23645,12,1,0.0,1,0.0
51556,23646,12,1,1.0,0,1.0
51557,23647,12,1,0.0,1,0.0
51559,2015,18,6,3.0,0,0.5
51560,23648,12,1,0.0,1,0.0
51562,23649,12,1,1.0,0,1.0
51563,23650,5,2,1.0,1,0.5
51565,23651,12,1,0.0,1,0.0
51566,23652,12,3,3.0,0,1.0
51567,23652,21,3,3.0,0,1.0
51568,23653,32,1,0.0,1,0.0
51570,3806,5,2,1.0,0,0.5
51571,23654,32,1,0.0,1,0.0
51572,23655,12,1,1.0,0,1.0
51575,6896,5,3,2.0,1,0.6666666666666666
51576,23656,12,1,0.0,1,0.0
51578,23657,18,4,1.0,1,0.25
51579,23420,32,7,3.0,0,0.42857142857142855
51580,23658,12,1,0.0,1,0.0
51581,17018,21,2,0.0,1,0.0
51582,23659,12,1,0.0,1,0.0
51583,23660,12,2,0.0,1,0.0
51585,10688,12,3,2.0,0,0.6666666666666666
51586,23661,12,1,0.0,1,0.0
51588,23662,5,2,1.0,1,0.5
51589,23663,21,2,0.0,1,0.0
51594,23664,12,1,0.0,1,0.0
51595,23665,5,1,0.0,1,0.0
51596,23666,18,1,0.0,1,0.0
51597,23667,12,1,0.0,1,0.0
51600,2286,12,3,0.0,1,0.0
51601,2786,18,14,5.0,1,0.35714285714285715
51605,1205,18,13,4.0,1,0.3076923076923077
51608,23668,5,1,0.0,1,0.0
51609,23669,21,1,0.0,1,0.0
51610,9821,5,10,3.0,0,0.3
51613,23670,32,4,0.0,1,0.0
51614,23671,12,1,0.0,1,0.0
51617,23672,5,1,1.0,0,1.0
51618,23673,12,1,0.0,1,0.0
51619,23674,5,2,0.0,1,0.0
51620,23675,18,1,1.0,0,1.0
51621,23674,18,2,0.0,1,0.0
51622,23676,12,1,0.0,1,0.0
51623,23677,12,1,0.0,1,0.0
51626,23678,12,1,1.0,0,1.0
51630,23679,12,1,0.0,1,0.0
51631,16600,18,4,4.0,0,1.0
51632,23680,12,1,0.0,1,0.0
51633,23681,21,1,1.0,0,1.0
51634,23682,32,1,0.0,1,0.0
51635,23683,5,1,0.0,1,0.0
51636,23663,5,2,0.0,1,0.0
51637,20514,12,2,1.0,0,0.5
51639,23684,12,1,0.0,1,0.0
51640,23685,12,1,0.0,1,0.0
51643,23686,18,1,0.0,1,0.0
51644,21775,18,4,1.0,1,0.25
51646,23687,12,1,0.0,1,0.0
51648,23688,12,2,0.0,1,0.0
51649,23688,18,2,0.0,1,0.0
51650,23689,12,1,0.0,1,0.0
51651,15222,21,6,0.0,1,0.0
51652,23690,12,1,0.0,1,0.0
51653,23691,5,2,1.0,0,0.5
51654,23692,12,2,0.0,1,0.0
51655,23693,5,1,0.0,1,0.0
51657,23694,12,2,1.0,0,0.5
51658,23695,12,2,1.0,0,0.5
51659,23696,12,1,0.0,1,0.0
51661,23697,18,1,1.0,0,1.0
51662,23698,18,2,0.0,1,0.0
51663,1387,32,2,2.0,0,1.0
51664,23699,12,1,0.0,1,0.0
51668,23700,12,3,1.0,1,0.3333333333333333
51670,23701,12,1,0.0,1,0.0
51674,19603,32,4,0.0,1,0.0
51675,23702,12,1,1.0,0,1.0
51676,23703,12,1,0.0,1,0.0
51678,23704,32,1,0.0,1,0.0
51679,10327,12,6,1.0,1,0.16666666666666666
51680,23705,5,3,2.0,0,0.6666666666666666
51681,9703,32,2,1.0,1,0.5
51687,23706,5,2,1.0,0,0.5
51690,23707,5,2,0.0,1,0.0
51691,23708,12,1,0.0,1,0.0
51692,23709,21,1,0.0,1,0.0
51693,23710,32,2,0.0,1,0.0
51695,18916,21,4,1.0,1,0.25
51696,23711,5,2,0.0,1,0.0
51698,23712,12,1,0.0,1,0.0
51699,23711,12,2,0.0,1,0.0
51700,23713,12,1,0.0,1,0.0
51701,23714,5,1,0.0,1,0.0
51703,23715,12,1,0.0,1,0.0
51705,23716,12,2,2.0,0,1.0
51707,23717,12,3,2.0,1,0.6666666666666666
51709,23718,5,2,0.0,1,0.0
51711,23717,18,3,2.0,0,0.6666666666666666
51712,23719,12,1,0.0,1,0.0
51713,23720,12,3,0.0,1,0.0
51717,23721,12,1,0.0,1,0.0
51718,23722,12,1,0.0,1,0.0
51719,23723,5,1,0.0,1,0.0
51720,2709,12,3,2.0,1,0.6666666666666666
51721,23724,12,1,0.0,1,0.0
51722,23725,12,1,0.0,1,0.0
51724,22683,18,3,1.0,0,0.3333333333333333
51725,23726,12,2,0.0,1,0.0
51726,23727,12,1,0.0,1,0.0
51727,23728,12,1,0.0,1,0.0
51729,5351,12,4,2.0,0,0.5
51731,23729,12,1,0.0,1,0.0
51732,23730,5,1,0.0,1,0.0
51733,23731,32,1,0.0,1,0.0
51738,23732,12,2,0.0,1,0.0
51740,23733,18,1,1.0,0,1.0
51741,23734,12,1,0.0,1,0.0
51743,23735,12,1,1.0,0,1.0
51744,23736,12,1,0.0,1,0.0
51745,23737,12,1,0.0,1,0.0
51746,13663,5,2,1.0,1,0.5
51748,23738,12,1,1.0,0,1.0
51750,23739,12,1,0.0,1,0.0
51751,13972,21,2,0.0,1,0.0
51752,23740,12,2,1.0,0,0.5
51754,23741,12,1,0.0,1,0.0
51755,23742,12,1,1.0,0,1.0
51756,23743,5,1,0.0,1,0.0
51758,23744,12,1,1.0,0,1.0
51763,23745,12,1,0.0,1,0.0
51764,23746,32,4,0.0,1,0.0
51766,23747,12,1,0.0,1,0.0
51767,23748,12,1,0.0,1,0.0
51770,23749,21,2,0.0,1,0.0
51771,23750,12,1,0.0,1,0.0
51772,23751,21,1,1.0,0,1.0
51773,23752,12,1,0.0,1,0.0
51774,13817,12,5,1.0,1,0.2
51775,23753,12,4,4.0,0,1.0
51776,23754,21,5,0.0,1,0.0
51777,23754,12,5,0.0,1,0.0
51780,23755,5,1,0.0,1,0.0
51783,23756,12,2,2.0,0,1.0
51784,23757,12,1,0.0,1,0.0
51786,17703,12,4,1.0,0,0.25
51791,23758,12,1,0.0,1,0.0
51792,23759,12,5,0.0,1,0.0
51793,23760,12,1,0.0,1,0.0
51795,23761,12,1,0.0,1,0.0
51796,23754,5,5,0.0,1,0.0
51803,23754,18,5,0.0,1,0.0
51806,23762,12,1,0.0,1,0.0
51807,23763,12,2,0.0,1,0.0
51809,23764,12,2,1.0,1,0.5
51811,23765,12,1,0.0,1,0.0
51812,23766,12,3,0.0,1,0.0
51813,23767,12,1,0.0,1,0.0
51814,23768,12,1,0.0,1,0.0
51818,8456,18,9,4.0,1,0.4444444444444444
51820,23769,21,9,3.0,0,0.3333333333333333
51821,23770,12,1,0.0,1,0.0
51823,23771,21,1,0.0,1,0.0
51824,23772,5,1,0.0,1,0.0
51825,15752,5,2,1.0,1,0.5
51828,23773,12,1,0.0,1,0.0
51829,4263,18,4,0.0,1,0.0
51830,23774,18,3,0.0,1,0.0
51832,23775,12,1,0.0,1,0.0
51833,23776,12,1,0.0,1,0.0
51834,23777,18,1,1.0,0,1.0
51835,23769,12,9,3.0,1,0.3333333333333333
51837,23778,12,1,0.0,1,0.0
51838,4492,18,3,0.0,1,0.0
51839,23779,12,1,0.0,1,0.0
51841,23780,12,1,0.0,1,0.0
51842,23781,5,1,0.0,1,0.0
51844,23782,21,1,0.0,1,0.0
51845,23783,12,1,0.0,1,0.0
51846,23784,12,1,0.0,1,0.0
51848,23785,12,1,0.0,1,0.0
51849,23786,21,1,0.0,1,0.0
51850,22799,12,8,6.0,1,0.75
51851,8952,12,5,5.0,0,1.0
51853,23787,12,1,0.0,1,0.0
51855,23788,12,1,0.0,1,0.0
51857,23789,21,2,2.0,0,1.0
51858,23789,32,2,2.0,0,1.0
51860,23790,21,3,1.0,1,0.3333333333333333
51861,23790,12,3,1.0,1,0.3333333333333333
51869,23791,12,1,1.0,0,1.0
51870,23792,12,1,0.0,1,0.0
51871,7213,12,3,1.0,1,0.3333333333333333
51872,23793,12,1,0.0,1,0.0
51874,23794,18,1,0.0,1,0.0
51875,23795,12,2,0.0,1,0.0
51876,1428,18,7,3.0,0,0.42857142857142855
51877,23796,21,1,0.0,1,0.0
51881,23797,21,2,0.0,1,0.0
51882,23798,12,1,0.0,1,0.0
51883,23799,12,1,0.0,1,0.0
51885,23800,5,1,0.0,1,0.0
51886,23801,12,1,1.0,0,1.0
51887,23797,5,2,0.0,1,0.0
51888,23802,12,1,1.0,0,1.0
51889,23803,12,1,0.0,1,0.0
51890,23804,32,1,0.0,1,0.0
51891,6580,12,4,2.0,1,0.5
51892,23805,12,1,0.0,1,0.0
51893,862,5,2,2.0,0,1.0
51896,23806,12,1,0.0,1,0.0
51899,23807,12,2,0.0,1,0.0
51900,23808,32,1,0.0,1,0.0
51901,23809,18,1,0.0,1,0.0
51902,23810,12,1,0.0,1,0.0
51905,23811,12,2,1.0,0,0.5
51908,23811,21,2,1.0,1,0.5
51909,23812,12,1,0.0,1,0.0
51912,23813,12,1,0.0,1,0.0
51913,23814,12,3,1.0,1,0.3333333333333333
51914,23815,12,1,1.0,0,1.0
51915,23816,12,2,0.0,1,0.0
51916,23817,21,1,0.0,1,0.0
51917,23818,21,1,0.0,1,0.0
51918,23819,12,3,0.0,1,0.0
51919,10355,21,4,0.0,1,0.0
51920,23820,18,1,1.0,0,1.0
51921,13794,18,4,1.0,1,0.25
51924,23821,21,3,1.0,0,0.3333333333333333
51925,981,21,9,2.0,1,0.2222222222222222
51926,23822,12,1,1.0,0,1.0
51927,23823,18,2,0.0,1,0.0
51928,23823,12,2,0.0,1,0.0
51929,23824,18,1,1.0,0,1.0
51930,23825,12,1,0.0,1,0.0
51932,23826,12,4,2.0,0,0.5
51933,10188,32,3,1.0,1,0.3333333333333333
51934,23827,12,1,0.0,1,0.0
51935,8702,12,11,4.0,0,0.36363636363636365
51936,23828,12,1,0.0,1,0.0
51937,23829,12,1,0.0,1,0.0
51938,23830,12,1,1.0,0,1.0
51939,23831,5,1,0.0,1,0.0
51940,23832,12,1,0.0,1,0.0
51941,23833,12,1,0.0,1,0.0
51943,23834,12,1,0.0,1,0.0
51944,23807,21,2,0.0,1,0.0
51945,23835,18,2,1.0,0,0.5
51946,23836,12,1,0.0,1,0.0
51950,23837,12,1,0.0,1,0.0
51951,3658,18,2,2.0,0,1.0
51952,9631,12,4,0.0,1,0.0
51958,23838,21,2,1.0,0,0.5
51959,23839,21,3,1.0,0,0.3333333333333333
51961,23840,18,2,2.0,0,1.0
51962,23841,12,1,0.0,1,0.0
51964,23842,32,1,0.0,1,0.0
51966,23843,5,1,0.0,1,0.0
51967,10188,5,3,1.0,1,0.3333333333333333
51968,23844,12,2,0.0,1,0.0
51970,23845,12,1,0.0,1,0.0
51971,23844,5,2,0.0,1,0.0
51972,23839,5,3,1.0,1,0.3333333333333333
51973,23846,12,1,0.0,1,0.0
51974,2194,18,3,2.0,0,0.6666666666666666
51977,23847,12,1,0.0,1,0.0
51978,23848,12,1,0.0,1,0.0
51982,23849,12,1,0.0,1,0.0
51983,23850,12,1,0.0,1,0.0
51984,23851,12,1,0.0,1,0.0
51985,1730,21,6,2.0,1,0.3333333333333333
51986,23852,12,1,0.0,1,0.0
51987,23853,12,1,0.0,1,0.0
51991,23854,5,2,1.0,1,0.5
51993,23855,12,1,0.0,1,0.0
51996,23856,12,1,0.0,1,0.0
51998,23857,5,2,0.0,1,0.0
51999,23858,12,1,1.0,0,1.0
52002,23857,18,2,0.0,1,0.0
52003,23859,21,1,0.0,1,0.0
52004,23860,12,1,0.0,1,0.0
52006,23861,12,1,0.0,1,0.0
52009,23862,12,1,0.0,1,0.0
52010,23863,12,1,0.0,1,0.0
52017,23864,12,1,0.0,1,0.0
52019,23865,12,1,0.0,1,0.0
52020,23866,12,1,0.0,1,0.0
52021,23867,5,1,0.0,1,0.0
52022,23868,12,1,0.0,1,0.0
52025,23869,32,1,0.0,1,0.0
52030,23870,12,1,0.0,1,0.0
52031,23871,21,1,0.0,1,0.0
52032,23872,12,2,0.0,1,0.0
52033,23873,12,1,0.0,1,0.0
52036,23874,12,1,0.0,1,0.0
52038,23875,5,1,0.0,1,0.0
52039,23876,12,1,0.0,1,0.0
52041,23877,12,1,0.0,1,0.0
52043,23854,12,2,1.0,0,0.5
52047,23878,5,5,0.0,1,0.0
52050,23872,18,2,0.0,1,0.0
52051,23879,32,4,1.0,1,0.25
52052,23880,5,1,0.0,1,0.0
52053,23881,12,1,0.0,1,0.0
52055,23882,12,4,0.0,1,0.0
52057,12605,18,4,1.0,1,0.25
52062,23883,12,1,0.0,1,0.0
52064,23884,12,1,0.0,1,0.0
52065,23885,12,1,0.0,1,0.0
52066,23886,12,1,0.0,1,0.0
52067,23887,5,2,2.0,0,1.0
52068,12605,12,4,1.0,1,0.25
52069,23888,12,1,0.0,1,0.0
52070,17513,12,2,0.0,1,0.0
52071,23889,12,1,1.0,0,1.0
52072,23890,12,1,0.0,1,0.0
52074,23891,12,1,0.0,1,0.0
52076,23892,5,1,0.0,1,0.0
52077,23893,18,1,0.0,1,0.0
52081,23894,12,1,0.0,1,0.0
52082,23895,32,2,0.0,1,0.0
52084,23896,12,1,0.0,1,0.0
52086,23897,12,1,0.0,1,0.0
52090,23898,12,1,1.0,0,1.0
52091,23899,12,1,0.0,1,0.0
52092,23900,18,1,1.0,0,1.0
52094,23901,12,1,0.0,1,0.0
52095,23902,12,1,0.0,1,0.0
52099,23903,12,1,1.0,0,1.0
52100,23904,5,1,0.0,1,0.0
52101,23905,32,1,0.0,1,0.0
52102,23906,12,1,0.0,1,0.0
52103,23907,12,1,0.0,1,0.0
52106,23908,18,1,1.0,0,1.0
52109,23909,12,1,0.0,1,0.0
52110,23910,12,1,0.0,1,0.0
52111,23911,12,1,0.0,1,0.0
52112,23912,12,1,0.0,1,0.0
52116,23913,18,1,0.0,1,0.0
52117,23914,32,1,0.0,1,0.0
52118,23915,12,1,1.0,0,1.0
52120,23916,12,2,1.0,1,0.5
52121,23917,21,2,1.0,1,0.5
52122,23918,12,1,1.0,0,1.0
52123,23919,32,2,0.0,1,0.0
52124,23920,12,1,0.0,1,0.0
52130,23921,12,1,1.0,0,1.0
52132,23922,12,1,0.0,1,0.0
52134,23923,12,2,1.0,1,0.5
52138,23924,5,1,0.0,1,0.0
52139,23919,12,2,0.0,1,0.0
52140,23925,12,1,0.0,1,0.0
52144,23926,12,1,0.0,1,0.0
52145,23927,12,1,0.0,1,0.0
52146,9788,12,2,1.0,1,0.5
52148,23928,12,1,0.0,1,0.0
52149,23929,12,1,0.0,1,0.0
52150,4415,12,5,1.0,0,0.2
52151,23930,18,1,1.0,0,1.0
52152,23931,32,1,0.0,1,0.0
52153,23932,12,2,0.0,1,0.0
52155,23933,12,5,1.0,1,0.2
52159,23932,21,2,0.0,1,0.0
52161,18869,12,3,0.0,1,0.0
52162,23934,12,1,0.0,1,0.0
52164,23935,12,1,0.0,1,0.0
52165,23936,12,1,0.0,1,0.0
52166,23937,12,1,0.0,1,0.0
52167,23938,18,1,1.0,0,1.0
52168,23939,12,1,0.0,1,0.0
52169,23940,12,1,0.0,1,0.0
52170,23941,12,2,1.0,0,0.5
52172,23942,12,1,1.0,0,1.0
52173,23943,12,2,0.0,1,0.0
52174,23943,5,2,0.0,1,0.0
52175,23551,21,2,0.0,1,0.0
52176,23944,12,1,0.0,1,0.0
52178,23945,12,1,0.0,1,0.0
52181,23946,5,1,0.0,1,0.0
52184,23947,21,1,0.0,1,0.0
52186,23948,5,1,0.0,1,0.0
52190,23949,12,1,0.0,1,0.0
52191,23950,12,1,0.0,1,0.0
52193,23951,12,1,1.0,0,1.0
52195,23952,12,1,0.0,1,0.0
52198,23953,32,1,0.0,1,0.0
52201,23954,12,1,0.0,1,0.0
52210,23955,5,1,0.0,1,0.0
52211,23956,32,1,1.0,0,1.0
52212,23957,5,1,0.0,1,0.0
52213,23958,32,1,0.0,1,0.0
52214,23959,5,2,0.0,1,0.0
52219,23960,12,1,0.0,1,0.0
52223,23961,12,1,0.0,1,0.0
52226,23962,12,1,0.0,1,0.0
52227,23963,12,1,1.0,0,1.0
52228,23964,12,1,0.0,1,0.0
52229,23965,12,1,0.0,1,0.0
52230,23941,32,2,1.0,1,0.5
52231,23966,12,4,0.0,1,0.0
52232,23967,5,1,1.0,0,1.0
52233,23968,12,1,0.0,1,0.0
52237,23969,12,1,0.0,1,0.0
52238,23970,5,1,0.0,1,0.0
52239,23971,12,1,0.0,1,0.0
52240,23972,12,1,0.0,1,0.0
52242,23973,12,1,0.0,1,0.0
52245,23974,12,2,0.0,1,0.0
52246,23974,5,2,0.0,1,0.0
52249,23975,12,1,0.0,1,0.0
52250,23976,12,1,0.0,1,0.0
52252,23977,5,1,0.0,1,0.0
52253,23978,12,1,0.0,1,0.0
52254,23979,12,1,0.0,1,0.0
52259,23980,21,1,0.0,1,0.0
52260,23981,12,1,0.0,1,0.0
52261,23982,12,1,0.0,1,0.0
52263,23983,12,1,0.0,1,0.0
52265,23984,12,1,0.0,1,0.0
52266,23985,12,1,0.0,1,0.0
52267,23986,12,1,0.0,1,0.0
52268,23987,12,1,0.0,1,0.0
52270,23988,5,1,0.0,1,0.0
52271,9220,12,6,2.0,1,0.3333333333333333
52272,23989,5,2,0.0,1,0.0
52275,23990,12,1,0.0,1,0.0
52277,23991,32,1,0.0,1,0.0
52278,23992,12,1,0.0,1,0.0
52279,23993,12,1,0.0,1,0.0
52280,23994,18,1,0.0,1,0.0
52282,23995,5,2,0.0,1,0.0
52283,23996,12,1,0.0,1,0.0
52285,23997,32,2,0.0,1,0.0
52286,23998,12,1,0.0,1,0.0
52287,23999,12,2,0.0,1,0.0
52288,23997,12,2,0.0,1,0.0
52291,24000,12,1,0.0,1,0.0
52292,24001,12,1,0.0,1,0.0
52293,24002,12,2,0.0,1,0.0
52296,24003,5,2,0.0,1,0.0
52297,24004,12,1,0.0,1,0.0
52298,24003,12,2,0.0,1,0.0
52299,24005,18,2,0.0,1,0.0
52300,24006,12,1,0.0,1,0.0
